"REF_DATE","GEO","DGUID","Traveller category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-07","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-08","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-09","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-10","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-11","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2001-12","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-07","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-08","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-09","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-10","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-11","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2002-12","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-07","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-08","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-09","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-10","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-11","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2003-12","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-07","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-08","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-09","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-10","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-11","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2004-12","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-07","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-08","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-09","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-10","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-11","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2005-12","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-07","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-08","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-09","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-10","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-11","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2006-12","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-07","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-08","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-09","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-10","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-11","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2007-12","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2008-01","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2008-02","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2008-03","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2008-04","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2008-05","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
"2008-06","Nunavut","2016A000262","Total non resident travellers","Persons","249","units","0","v114064921","12.1","","x","","","0"
